Scripts/Analysis/osc_1620_-2815.cbf, 6, -2815, 1620
Scripts/Analysis/osc_1620_-2825.cbf, 7, -2825, 1620
Scripts/Analysis/osc_1630_-3235.cbf, 18, -3235, 1630
Scripts/Analysis/osc_1630_-3225.cbf, 23, -3225, 1630
Scripts/Analysis/osc_1630_-3215.cbf, 22, -3215, 1630
Scripts/Analysis/osc_1630_-3205.cbf, 27, -3205, 1630
Scripts/Analysis/osc_1630_-3195.cbf, 26, -3195, 1630
Scripts/Analysis/osc_1630_-3185.cbf, 25, -3185, 1630
Scripts/Analysis/osc_1630_-3175.cbf, 16, -3175, 1630
Scripts/Analysis/osc_1630_-3165.cbf, 16, -3165, 1630
Scripts/Analysis/osc_1630_-3155.cbf, 8, -3155, 1630
Scripts/Analysis/osc_1630_-3145.cbf, 5, -3145, 1630
Scripts/Analysis/osc_1630_-3135.cbf, 11, -3135, 1630
Scripts/Analysis/osc_1630_-3125.cbf, 8, -3125, 1630
Scripts/Analysis/osc_1630_-3115.cbf, 5, -3115, 1630
Scripts/Analysis/osc_1630_-3105.cbf, 9, -3105, 1630
Scripts/Analysis/osc_1630_-3095.cbf, 12, -3095, 1630
Scripts/Analysis/osc_1630_-3085.cbf, 14, -3085, 1630
Scripts/Analysis/osc_1630_-3075.cbf, 9, -3075, 1630
Scripts/Analysis/osc_1630_-3065.cbf, 3, -3065, 1630
Scripts/Analysis/osc_1630_-3055.cbf, 3, -3055, 1630
Scripts/Analysis/osc_1630_-3045.cbf, 4, -3045, 1630
Scripts/Analysis/osc_1630_-3025.cbf, 4, -3025, 1630
Scripts/Analysis/osc_1630_-3015.cbf, 6, -3015, 1630
Scripts/Analysis/osc_1630_-3005.cbf, 6, -3005, 1630
Scripts/Analysis/osc_1630_-2995.cbf, 11, -2995, 1630
Scripts/Analysis/osc_1630_-2985.cbf, 8, -2985, 1630
Scripts/Analysis/osc_1630_-2975.cbf, 9, -2975, 1630
Scripts/Analysis/osc_1630_-2965.cbf, 5, -2965, 1630
Scripts/Analysis/osc_1630_-2955.cbf, 13, -2955, 1630
Scripts/Analysis/osc_1630_-2945.cbf, 5, -2945, 1630
Scripts/Analysis/osc_1630_-2935.cbf, 10, -2935, 1630
Scripts/Analysis/osc_1630_-2925.cbf, 11, -2925, 1630
Scripts/Analysis/osc_1630_-2915.cbf, 9, -2915, 1630
Scripts/Analysis/osc_1630_-2905.cbf, 8, -2905, 1630
Scripts/Analysis/osc_1630_-2895.cbf, 7, -2895, 1630
Scripts/Analysis/osc_1630_-2885.cbf, 16, -2885, 1630
Scripts/Analysis/osc_1630_-2875.cbf, 17, -2875, 1630
Scripts/Analysis/osc_1630_-2865.cbf, 20, -2865, 1630
Scripts/Analysis/osc_1630_-2855.cbf, 19, -2855, 1630
Scripts/Analysis/osc_1630_-2845.cbf, 25, -2845, 1630
Scripts/Analysis/osc_1630_-2835.cbf, 25, -2835, 1630
Scripts/Analysis/osc_1630_-2825.cbf, 35, -2825, 1630
Scripts/Analysis/osc_1630_-2815.cbf, 45, -2815, 1630
Scripts/Analysis/osc_1630_-2805.cbf, 48, -2805, 1630
Scripts/Analysis/osc_1630_-2795.cbf, 45, -2795, 1630
Scripts/Analysis/osc_1630_-2785.cbf, 50, -2785, 1630
Scripts/Analysis/osc_1630_-2775.cbf, 35, -2775, 1630
Scripts/Analysis/osc_1630_-2765.cbf, 68, -2765, 1630
Scripts/Analysis/osc_1630_-2755.cbf, 48, -2755, 1630
Scripts/Analysis/osc_1630_-2745.cbf, 56, -2745, 1630
Scripts/Analysis/osc_1630_-2735.cbf, 82, -2735, 1630
Scripts/Analysis/osc_1630_-2725.cbf, 87, -2725, 1630
Scripts/Analysis/osc_1630_-2715.cbf, 66, -2715, 1630
Scripts/Analysis/osc_1630_-2705.cbf, 74, -2705, 1630
Scripts/Analysis/osc_1630_-2695.cbf, 103, -2695, 1630
Scripts/Analysis/osc_1630_-2685.cbf, 107, -2685, 1630
Scripts/Analysis/osc_1630_-2675.cbf, 107, -2675, 1630
Scripts/Analysis/osc_1630_-2665.cbf, 98, -2665, 1630
Scripts/Analysis/osc_1630_-2655.cbf, 80, -2655, 1630
Scripts/Analysis/osc_1630_-2645.cbf, 90, -2645, 1630
Scripts/Analysis/osc_1630_-2635.cbf, 76, -2635, 1630
Scripts/Analysis/osc_1630_-2625.cbf, 102, -2625, 1630
Scripts/Analysis/osc_1630_-2615.cbf, 78, -2615, 1630
Scripts/Analysis/osc_1630_-2605.cbf, 81, -2605, 1630
Scripts/Analysis/osc_1630_-2595.cbf, 70, -2595, 1630
Scripts/Analysis/osc_1630_-2585.cbf, 107, -2585, 1630
Scripts/Analysis/osc_1630_-2575.cbf, 80, -2575, 1630
Scripts/Analysis/osc_1630_-2565.cbf, 71, -2565, 1630
Scripts/Analysis/osc_1630_-2555.cbf, 78, -2555, 1630
Scripts/Analysis/osc_1630_-2545.cbf, 73, -2545, 1630
Scripts/Analysis/osc_1630_-2535.cbf, 99, -2535, 1630
Scripts/Analysis/osc_1630_-2525.cbf, 82, -2525, 1630
Scripts/Analysis/osc_1630_-2515.cbf, 75, -2515, 1630
Scripts/Analysis/osc_1630_-2505.cbf, 101, -2505, 1630
Scripts/Analysis/osc_1630_-2495.cbf, 89, -2495, 1630
Scripts/Analysis/osc_1630_-2485.cbf, 83, -2485, 1630
Scripts/Analysis/osc_1630_-2475.cbf, 94, -2475, 1630
Scripts/Analysis/osc_1630_-2465.cbf, 97, -2465, 1630
Scripts/Analysis/osc_1630_-2455.cbf, 100, -2455, 1630
Scripts/Analysis/osc_1630_-2445.cbf, 94, -2445, 1630
Scripts/Analysis/osc_1630_-2435.cbf, 108, -2435, 1630
Scripts/Analysis/osc_1630_-2425.cbf, 120, -2425, 1630
Scripts/Analysis/osc_1630_-2415.cbf, 111, -2415, 1630
Scripts/Analysis/osc_1630_-2405.cbf, 77, -2405, 1630
Scripts/Analysis/osc_1630_-2395.cbf, 74, -2395, 1630
Scripts/Analysis/osc_1630_-2385.cbf, 67, -2385, 1630
Scripts/Analysis/osc_1630_-2375.cbf, 76, -2375, 1630
Scripts/Analysis/osc_1630_-2365.cbf, 101, -2365, 1630
Scripts/Analysis/osc_1630_-2355.cbf, 89, -2355, 1630
Scripts/Analysis/osc_1630_-2345.cbf, 103, -2345, 1630
Scripts/Analysis/osc_1630_-2335.cbf, 82, -2335, 1630
Scripts/Analysis/osc_1630_-2325.cbf, 85, -2325, 1630
Scripts/Analysis/osc_1630_-2315.cbf, 79, -2315, 1630
Scripts/Analysis/osc_1630_-2305.cbf, 63, -2305, 1630
Scripts/Analysis/osc_1630_-2295.cbf, 66, -2295, 1630
Scripts/Analysis/osc_1630_-2285.cbf, 99, -2285, 1630
Scripts/Analysis/osc_1640_-2285.cbf, 15, -2285, 1640
Scripts/Analysis/osc_1640_-2295.cbf, 16, -2295, 1640
Scripts/Analysis/osc_1640_-2305.cbf, 11, -2305, 1640
Scripts/Analysis/osc_1640_-2315.cbf, 15, -2315, 1640
Scripts/Analysis/osc_1640_-2325.cbf, 19, -2325, 1640
Scripts/Analysis/osc_1640_-2335.cbf, 15, -2335, 1640
Scripts/Analysis/osc_1640_-2345.cbf, 15, -2345, 1640
Scripts/Analysis/osc_1640_-2355.cbf, 12, -2355, 1640
Scripts/Analysis/osc_1640_-2365.cbf, 17, -2365, 1640
Scripts/Analysis/osc_1640_-2375.cbf, 16, -2375, 1640
Scripts/Analysis/osc_1640_-2385.cbf, 16, -2385, 1640
Scripts/Analysis/osc_1640_-2395.cbf, 15, -2395, 1640
Scripts/Analysis/osc_1640_-2405.cbf, 11, -2405, 1640
Scripts/Analysis/osc_1640_-2415.cbf, 9, -2415, 1640
Scripts/Analysis/osc_1640_-2425.cbf, 11, -2425, 1640
Scripts/Analysis/osc_1640_-2435.cbf, 8, -2435, 1640
Scripts/Analysis/osc_1640_-2445.cbf, 15, -2445, 1640
Scripts/Analysis/osc_1640_-2455.cbf, 14, -2455, 1640
Scripts/Analysis/osc_1640_-2465.cbf, 13, -2465, 1640
Scripts/Analysis/osc_1640_-2475.cbf, 11, -2475, 1640
Scripts/Analysis/osc_1640_-2485.cbf, 13, -2485, 1640
Scripts/Analysis/osc_1640_-2495.cbf, 14, -2495, 1640
Scripts/Analysis/osc_1640_-2505.cbf, 14, -2505, 1640
Scripts/Analysis/osc_1640_-2515.cbf, 17, -2515, 1640
Scripts/Analysis/osc_1640_-2525.cbf, 15, -2525, 1640
Scripts/Analysis/osc_1640_-2535.cbf, 13, -2535, 1640
Scripts/Analysis/osc_1640_-2545.cbf, 19, -2545, 1640
Scripts/Analysis/osc_1640_-2555.cbf, 19, -2555, 1640
Scripts/Analysis/osc_1640_-2565.cbf, 22, -2565, 1640
Scripts/Analysis/osc_1640_-2575.cbf, 21, -2575, 1640
Scripts/Analysis/osc_1640_-2585.cbf, 9, -2585, 1640
Scripts/Analysis/osc_1640_-2595.cbf, 14, -2595, 1640
Scripts/Analysis/osc_1640_-2605.cbf, 12, -2605, 1640
Scripts/Analysis/osc_1640_-2615.cbf, 17, -2615, 1640
Scripts/Analysis/osc_1640_-2625.cbf, 18, -2625, 1640
Scripts/Analysis/osc_1640_-2635.cbf, 15, -2635, 1640
Scripts/Analysis/osc_1640_-2645.cbf, 15, -2645, 1640
